6530.35828 	1.001216
6530.37964 	0.9999185
6530.40100 	0.9985375
6530.42236 	0.9974253
6530.44373 	0.9963771
6530.46509 	0.9947954
6530.48645 	0.9920253
6530.50781 	0.9883093
6530.52917 	0.9843801
6530.55054 	0.9809034
6530.57190 	0.9786146
6530.59326 	0.9773216
6530.61462 	0.9767917
6530.63599 	0.9768321
6530.65735 	0.9775844
6530.67871 	0.9793645
6530.70007 	0.9819233
6530.72144 	0.9849665
6530.74280 	0.9877685
6530.76416 	0.990267
6530.78552 	0.9924423
6530.80688 	0.9947146
6530.82825 	0.9973769
6530.84961 	0.999988
6530.87097 	1.00225
6530.89233 	1.003968
6530.91370 	1.005203
6530.93506 	1.006231
6530.95642 	1.007005
6530.97778 	1.007341
6530.99915 	1.00697
6531.02051 	1.005869
6531.04187 	1.004699
6531.06323 	1.004069
6531.08459 	1.004172
6531.10596 	1.004756
6531.12732 	1.00513
6531.14868 	1.004905
6531.17004 	1.004192
6531.19141 	1.003653
6531.21277 	1.00404
6531.23413 	1.005394
6531.25549 	1.007586
6531.27686 	1.00985
6531.29822 	1.011191
6531.31958 	1.011326
6531.34094 	1.010192
6531.36230 	1.008443
6531.38367 	1.007083
6531.40503 	1.006771
6531.42639 	1.007523
6531.44775 	1.008587
6531.46912 	1.009266
6531.49048 	1.009329
6531.51184 	1.00939
6531.53320 	1.010236
6531.55457 	1.011826
6531.57593 	1.013512
6531.59729 	1.014203
6531.61865 	1.013242
6531.64001 	1.011203
6531.66138 	1.009123
6531.68274 	1.007779
6531.70410 	1.007181
6531.72546 	1.00693
6531.74683 	1.006458
6531.76819 	1.005776
6531.78955 	1.005361
6531.81091 	1.005566
6531.83228 	1.006555
6531.85364 	1.007728
6531.87500 	1.008823
6531.89636 	1.009289
6531.91772 	1.008995
6531.93909 	1.008171
6531.96045 	1.006954
6531.98181 	1.00544
6532.00317 	1.003573
6532.02454 	1.001124
6532.04590 	0.9978181
6532.06726 	0.9937832
6532.08862 	0.9892552
6532.10999 	0.9839463
6532.13135 	0.9776283
6532.15271 	0.9700391
6532.17407 	0.960927
6532.19543 	0.9513922
6532.21680 	0.9420732
6532.23816 	0.9325038
6532.25952 	0.9233159
6532.28088 	0.9144089
6532.30225 	0.9068897
6532.32361 	0.9017437
6532.34497 	0.8990261
6532.36633 	0.8984224
6532.38770 	0.8996651
6532.40906 	0.9028966
6532.43042 	0.9081165
6532.45178 	0.9151446
6532.47314 	0.9234045
6532.49451 	0.9319627
6532.51587 	0.9406111
6532.53723 	0.94873
6532.55859 	0.9560075
6532.57996 	0.9624412
6532.60132 	0.9679685
6532.62268 	0.9733248
6532.64404 	0.979065
6532.66541 	0.9846191
6532.68677 	0.9896249
6532.70813 	0.9938344
6532.72949 	0.99707
6532.75085 	0.9999868
6532.77222 	1.002462
6532.79358 	1.004226
6532.81494 	1.005124
6532.83630 	1.004916
6532.85767 	1.004076
6532.87903 	1.003328
6532.90039 	1.003395
6532.92175 	1.004655
6532.94312 	1.006756
6532.96448 	1.008981
6532.98584 	1.010661
6533.00720 	1.011258
6533.02856 	1.011144
6533.04993 	1.010799
6533.07129 	1.010789
6533.09265 	1.011183
6533.11401 	1.011795
6533.13538 	1.012304
6533.15674 	1.012488
6533.17810 	1.01228
6533.19946 	1.011633
6533.22083 	1.010568
6533.24219 	1.00936
