#,target,auid,jd,mag,uncertainty,fainterthan,band,type,observer,airmass,transformed
770,R_LEO,000-BBQ-798,2459373.64414,11.355,0.071,False,Johnson B,CCD,SFRA,1.759,True
771,R_LEO,000-BBQ-798,2459373.64556,9.141,0.060,False,Johnson V,CCD,SFRA,1.773,True
772,0942+11,000-BBQ-798,2459378.5604,8.858,0.025,False,Johnson V,DSLR,SHS,2.833,True
773,R LEO,000-BBQ-798,2459379.97639,9.0,,False,Johnson V,CCD,TYGA,,False
774,R_LEO,000-BBQ-798,2459384.74728,11.038,0.095,False,Johnson B,CCD,SFRA,1.621,True
775,R_LEO,000-BBQ-798,2459384.74860,8.829,0.064,False,Johnson V,CCD,SFRA,1.633,True
776,R_LEO,000-BBQ-798,2459385.74564,10.989,0.071,False,Johnson B,CCD,SFRA,1.634,True
777,R_LEO,000-BBQ-798,2459385.74693,8.797,0.079,False,Johnson V,CCD,SFRA,1.647,True
778,R_LEO,000-BBQ-798,2459386.74583,10.987,0.069,False,Johnson B,CCD,SFRA,1.672,True
779,R_LEO,000-BBQ-798,2459386.74708,8.792,0.058,False,Johnson V,CCD,SFRA,1.686,True
780,R_LEO,000-BBQ-798,2459490.99892,8.350,0.076,False,Johnson B,CCD,SFRA,1.960,True
781,R_LEO,000-BBQ-798,2459491.00044,6.889,0.039,False,Johnson V,CCD,SFRA,1.940,True
782,R_LEO,000-BBQ-798,2459491.99616,8.276,0.086,False,Johnson B,CCD,SFRA,1.960,True
783,R_LEO,000-BBQ-798,2459491.99770,6.787,0.027,False,Johnson V,CCD,SFRA,1.940,True
784,R_LEO,000-BBQ-798,2459492.99284,8.327,0.064,False,Johnson B,CCD,SFRA,1.971,True
785,R_LEO,000-BBQ-798,2459492.99436,6.905,0.049,False,Johnson V,CCD,SFRA,1.951,True
786,R_LEO,000-BBQ-798,2459507.97980,8.762,0.048,False,Johnson B,CCD,SFRA,1.596,True
787,R_LEO,000-BBQ-798,2459507.98132,7.298,0.060,False,Johnson V,CCD,SFRA,1.584,True
788,R_LEO,000-BBQ-798,2459508.97954,8.819,0.044,False,Johnson B,CCD,SFRA,1.571,True
789,R_LEO,000-BBQ-798,2459508.98105,7.301,0.054,False,Johnson V,CCD,SFRA,1.560,True
790,R_LEO,000-BBQ-798,2459512.93957,8.906,0.054,False,Johnson B,CCD,SFRA,1.945,True
791,R_LEO,000-BBQ-798,2459512.94109,7.438,0.078,False,Johnson V,CCD,SFRA,1.925,True
792,R_LEO,000-BBQ-798,2459513.93630,8.902,0.027,False,Johnson B,CCD,SFRA,1.954,True
793,R_LEO,000-BBQ-798,2459513.93781,7.430,0.040,False,Johnson V,CCD,SFRA,1.934,True
794,R_LEO,000-BBQ-798,2459515.95755,9.029,0.046,False,Johnson B,CCD,SFRA,1.598,True
795,R_LEO,000-BBQ-798,2459515.95898,7.497,0.079,False,Johnson V,CCD,SFRA,1.587,True
796,R_LEO,000-BBQ-798,2459517.92977,9.022,0.028,False,Johnson B,CCD,SFRA,1.885,True
797,R_LEO,000-BBQ-798,2459517.93135,7.550,0.053,False,Johnson V,CCD,SFRA,1.863,True
798,R_LEO,000-BBQ-798,2459518.92116,9.085,0.035,False,Johnson B,CCD,SFRA,1.983,True
799,R_LEO,000-BBQ-798,2459518.92274,7.541,0.077,False,Johnson V,CCD,SFRA,1.959,True
800,R_LEO,000-BBQ-798,2459519.92005,9.089,0.025,False,Johnson B,CCD,SFRA,1.955,True
801,R_LEO,000-BBQ-798,2459519.92155,7.623,0.051,False,Johnson V,CCD,SFRA,1.935,True
802,R_LEO,000-BBQ-798,2459523.91238,9.146,0.069,False,Johnson B,CCD,SFRA,1.901,True
803,R_LEO,000-BBQ-798,2459523.91397,7.685,0.042,False,Johnson V,CCD,SFRA,1.878,True
804,R Leo,000-BBQ-798,2459524.10205,7.82,0.03,False,Johnson V,CCD,CWIB,1.323,False
805,R Leo,000-BBQ-798,2459524.10355,9.03,0.03,False,Johnson B,CCD,CWIB,1.314,False
806,R Leo,000-BBQ-798,2459529.01435,8.28,0.06,False,Johnson V,CCD,CWIB,1.098,False
807,R_LEO,000-BBQ-798,2459529.90986,9.384,0.044,False,Johnson B,CCD,SFRA,1.704,True
808,R_LEO,000-BBQ-798,2459529.91139,7.814,0.063,False,Johnson V,CCD,SFRA,1.690,True
809,R_LEO,000-BBQ-798,2459530.90097,9.403,0.020,False,Johnson B,CCD,SFRA,1.784,True
810,R_LEO,000-BBQ-798,2459530.90249,7.866,0.068,False,Johnson V,CCD,SFRA,1.768,True
811,R_LEO,000-BBQ-798,2459531.88720,9.444,0.027,False,Johnson B,CCD,SFRA,1.953,True
812,R_LEO,000-BBQ-798,2459531.88872,7.893,0.046,False,Johnson V,CCD,SFRA,1.934,True
813,R_LEO,000-BBQ-798,2459532.88477,9.469,0.030,False,Johnson B,CCD,SFRA,1.948,True
814,R_LEO,000-BBQ-798,2459532.88628,7.930,0.065,False,Johnson V,CCD,SFRA,1.928,True
815,R_LEO,000-BBQ-798,2459533.88176,9.446,0.008,False,Johnson B,CCD,SFRA,1.953,True
816,R_LEO,000-BBQ-798,2459533.88326,7.956,0.063,False,Johnson V,CCD,SFRA,1.934,True
817,R_LEO,000-BBQ-798,2459534.87924,9.509,0.030,False,Johnson B,CCD,SFRA,1.950,True
818,R_LEO,000-BBQ-798,2459534.88076,7.947,0.074,False,Johnson V,CCD,SFRA,1.930,True
819,R_LEO,000-BBQ-798,2459536.88017,9.600,0.037,False,Johnson B,CCD,SFRA,1.850,True
820,R_LEO,000-BBQ-798,2459536.88171,8.012,0.032,False,Johnson V,CCD,SFRA,1.832,True
821,R_LEO,000-BBQ-798,2459537.89777,9.618,0.018,False,Johnson B,CCD,SFRA,1.595,True
822,R_LEO,000-BBQ-798,2459537.89927,8.036,0.064,False,Johnson V,CCD,SFRA,1.584,True
823,R_LEO,000-BBQ-798,2459540.87013,9.718,0.041,False,Johnson B,CCD,SFRA,1.834,True
824,R_LEO,000-BBQ-798,2459540.87166,8.092,0.062,False,Johnson V,CCD,SFRA,1.817,True
825,R_LEO,000-BBQ-798,2459546.86507,9.871,0.036,False,Johnson B,CCD,SFRA,1.687,True
826,R_LEO,000-BBQ-798,2459546.86660,8.272,0.052,False,Johnson V,CCD,SFRA,1.673,True
827,R_LEO,000-BBQ-798,2459547.84416,9.924,0.053,False,Johnson B,CCD,SFRA,1.942,True
828,R_LEO,000-BBQ-798,2459547.84567,8.257,0.060,False,Johnson V,CCD,SFRA,1.923,True
829,R_LEO,000-BBQ-798,2459548.85315,9.934,0.026,False,Johnson B,CCD,SFRA,1.766,True
830,R_LEO,000-BBQ-798,2459548.85465,8.318,0.067,False,Johnson V,CCD,SFRA,1.750,True
831,R_LEO,000-BBQ-798,2459549.85730,9.980,0.036,False,Johnson B,CCD,SFRA,1.680,True
832,R_LEO,000-BBQ-798,2459549.85883,8.354,0.063,False,Johnson V,CCD,SFRA,1.666,True
833,R_LEO,000-BBQ-798,2459551.91939,10.041,0.039,False,Johnson B,CCD,SFRA,1.213,True
834,R_LEO,000-BBQ-798,2459551.92091,8.377,0.052,False,Johnson V,CCD,SFRA,1.208,True
835,R LEO,000-BBQ-798,2459552.4867,8.106,0.0013,False,Johnson V,CCD,BDVA,6.161,False
836,R_LEO,000-BBQ-798,2459552.84297,10.072,0.039,False,Johnson B,CCD,SFRA,1.756,True
837,R_LEO,000-BBQ-798,2459552.84451,8.406,0.043,False,Johnson V,CCD,SFRA,1.741,True
838,R_LEO,000-BBQ-798,2459554.84066,10.091,0.023,False,Johnson B,CCD,SFRA,1.718,True
839,R_LEO,000-BBQ-798,2459554.84216,8.462,0.049,False,Johnson V,CCD,SFRA,1.704,True
840,R_LEO,000-BBQ-798,2459560.96080,10.300,0.028,False,Johnson B,CCD,SFRA,1.080,True
841,R_LEO,000-BBQ-798,2459560.96403,8.602,0.055,False,Johnson V,CCD,SFRA,1.079,True
842,R_LEO,000-BBQ-798,2459561.89887,10.304,0.010,False,Johnson B,CCD,SFRA,1.188,True
843,R_LEO,000-BBQ-798,2459561.90039,8.641,0.073,False,Johnson V,CCD,SFRA,1.185,True
844,R_LEO,000-BBQ-798,2459569.01303,10.567,0.027,False,Johnson B,CCD,SFRA,1.144,True
845,R_LEO,000-BBQ-798,2459569.01457,8.825,0.053,False,Johnson V,CCD,SFRA,1.147,True
846,R_LEO,000-BBQ-798,2459578.98456,10.940,0.020,False,Johnson B,CCD,SFRA,1.141,True
847,R_LEO,000-BBQ-798,2459578.98610,9.128,0.072,False,Johnson V,CCD,SFRA,1.144,True
848,R_LEO,000-BBQ-798,2459582.77431,11.021,0.019,False,Johnson B,CCD,SFRA,1.603,True
849,R_LEO,000-BBQ-798,2459582.77597,9.200,0.053,False,Johnson V,CCD,SFRA,1.588,True
850,R_LEO,000-BBQ-798,2459583.75752,11.034,0.026,False,Johnson B,CCD,SFRA,1.766,True
851,R_LEO,000-BBQ-798,2459583.75906,9.236,0.063,False,Johnson V,CCD,SFRA,1.751,True
852,R_LEO,000-BBQ-798,2459584.80326,11.094,0.026,False,Johnson B,CCD,SFRA,1.335,True
853,R_LEO,000-BBQ-798,2459584.80478,9.244,0.055,False,Johnson V,CCD,SFRA,1.328,True
854,R_LEO,000-BBQ-798,2459585.83123,11.118,0.020,False,Johnson B,CCD,SFRA,1.196,True
855,R_LEO,000-BBQ-798,2459585.83275,9.313,0.081,False,Johnson V,CCD,SFRA,1.192,True
856,R_LEO,000-BBQ-798,2459586.81441,11.165,0.017,False,Johnson B,CCD,SFRA,1.250,True
857,R_LEO,000-BBQ-798,2459586.81595,9.318,0.061,False,Johnson V,CCD,SFRA,1.245,True
858,R_LEO,000-BBQ-798,2459587.84007,11.209,0.046,False,Johnson B,CCD,SFRA,1.153,True
859,R_LEO,000-BBQ-798,2459587.84161,9.325,0.059,False,Johnson V,CCD,SFRA,1.150,True
860,R_LEO,000-BBQ-798,2459591.63565,11.244,0.054,False,Johnson B,CCD,SFRA,1.970,True
861,R_LEO,000-BBQ-798,2459591.63701,9.383,0.040,False,Johnson V,CCD,SFRA,1.954,True
862,R_LEO,000-BBQ-798,2459592.79007,11.367,0.031,False,Johnson B,CCD,SFRA,1.288,True
863,R_LEO,000-BBQ-798,2459592.79161,9.461,0.037,False,Johnson V,CCD,SFRA,1.282,True
864,R_LEO,000-BBQ-798,2459593.88471,11.306,0.078,False,Johnson B,CCD,SFRA,1.059,True
865,R_LEO,000-BBQ-798,2459593.88596,9.409,0.037,False,Johnson V,CCD,SFRA,1.059,True
866,R_LEO,000-BBQ-798,2459597.89976,11.535,0.040,False,Johnson B,CCD,SFRA,1.087,True
867,R_LEO,000-BBQ-798,2459597.90128,9.587,0.092,False,Johnson V,CCD,SFRA,1.088,True
868,R_LEO,000-BBQ-798,2459601.77406,11.609,0.045,False,Johnson B,CCD,SFRA,1.247,True
869,R_LEO,000-BBQ-798,2459601.77559,9.655,0.049,False,Johnson V,CCD,SFRA,1.242,True
870,R LEO,000-BBQ-798,2459607.49651,9.472,0.034,False,Johnson V,CCD,FGP,,
871,R LEO,000-BBQ-798,2459607.49703,9.477,0.034,False,Johnson V,CCD,FGP,,
872,R LEO,000-BBQ-798,2459607.49755,9.477,0.034,False,Johnson V,CCD,FGP,,
873,R LEO,000-BBQ-798,2459607.49806,9.475,0.034,False,Johnson V,CCD,FGP,,
874,R LEO,000-BBQ-798,2459610.30486,9.318,0.01,False,Johnson V,CCD,TUB,,False
875,0942+11,000-BBQ-798,2459611.5208,9.884,0.034,False,Johnson V,DSLR,SHS,2.816,True
876,R_LEO,000-BBQ-798,2459615.79134,11.902,0.087,False,Johnson B,CCD,SFRA,1.098,True
877,R_LEO,000-BBQ-798,2459615.79304,9.937,0.063,False,Johnson V,CCD,SFRA,1.097,True
878,R_LEO,000-BBQ-798,2459616.74988,11.886,0.046,False,Johnson B,CCD,SFRA,1.185,True
879,R_LEO,000-BBQ-798,2459616.75141,9.980,0.030,False,Johnson V,CCD,SFRA,1.181,True
880,R_LEO,000-BBQ-798,2459618.75345,11.866,0.022,False,Johnson B,CCD,SFRA,1.158,True
881,R_LEO,000-BBQ-798,2459618.75497,9.944,0.023,False,Johnson V,CCD,SFRA,1.155,True
882,R_LEO,000-BBQ-798,2459619.76213,11.929,0.197,False,Johnson B,CCD,SFRA,1.130,True
883,R_LEO,000-BBQ-798,2459619.76367,9.969,0.115,False,Johnson V,CCD,SFRA,1.127,True
884,R LEO,000-BBQ-798,2459620.3203,9.917,0.087,False,Johnson V,DSLR,VOL,1.94,True
885,R_LEO,000-BBQ-798,2459620.72931,11.963,0.135,False,Johnson B,CCD,SFRA,1.219,True
886,R_LEO,000-BBQ-798,2459620.73083,10.014,0.102,False,Johnson V,CCD,SFRA,1.215,True
887,R_LEO,000-BBQ-798,2459621.71257,11.948,0.025,False,Johnson B,CCD,SFRA,1.279,True
888,R_LEO,000-BBQ-798,2459621.71407,9.944,0.024,False,Johnson V,CCD,SFRA,1.274,True
889,R_LEO,000-BBQ-798,2459622.71854,12.021,0.042,False,Johnson B,CCD,SFRA,1.241,True
890,R_LEO,000-BBQ-798,2459622.72006,9.964,0.035,False,Johnson V,CCD,SFRA,1.236,True
891,R_LEO,000-BBQ-798,2459623.76949,11.989,0.025,False,Johnson B,CCD,SFRA,1.098,True
892,R_LEO,000-BBQ-798,2459623.77101,9.953,0.031,False,Johnson V,CCD,SFRA,1.097,True
893,R_LEO,000-BBQ-798,2459624.77758,11.943,0.051,False,Johnson B,CCD,SFRA,1.086,True
894,R_LEO,000-BBQ-798,2459624.77912,9.944,0.026,False,Johnson V,CCD,SFRA,1.085,True
895,R_LEO,000-BBQ-798,2459629.80082,12.004,0.024,False,Johnson B,CCD,SFRA,1.079,True
896,R_LEO,000-BBQ-798,2459629.80230,9.949,0.024,False,Johnson V,CCD,SFRA,1.079,True
897,R LEO,000-BBQ-798,2459630.5549,10.007,0.141,False,Johnson V,DSLR,VOL,1.53,True
898,R LEO,000-BBQ-798,2459634.30903,9.504,0.01,False,Johnson V,CCD,TUB,,False
899,R_LEO,000-BBQ-798,2459634.81471,12.000,0.036,False,Johnson B,CCD,SFRA,1.107,True
900,R_LEO,000-BBQ-798,2459634.81623,9.979,0.032,False,Johnson V,CCD,SFRA,1.109,True
901,0942+11,000-BBQ-798,2459635.5222,9.816,0.087,False,Johnson V,DSLR,SHS,1.653,True
902,R_LEO,000-BBQ-798,2459635.81133,12.026,0.060,False,Johnson B,CCD,SFRA,1.107,True
903,R_LEO,000-BBQ-798,2459635.81285,9.979,0.055,False,Johnson V,CCD,SFRA,1.108,True
904,R_LEO,000-BBQ-798,2459637.92234,11.992,0.058,False,Johnson B,CCD,SFRA,1.778,True
905,R_LEO,000-BBQ-798,2459637.92387,9.951,0.039,False,Johnson V,CCD,SFRA,1.794,True
906,R_LEO,000-BBQ-798,2459641.77515,11.946,0.036,False,Johnson B,CCD,SFRA,1.083,True
907,R_LEO,000-BBQ-798,2459641.77561,9.808,0.083,False,Johnson V,CCD,SFRA,1.084,True
908,R_LEO,000-BBQ-798,2459644.84815,11.906,0.051,False,Johnson B,CCD,SFRA,1.303,True
909,R_LEO,000-BBQ-798,2459644.84861,9.768,0.037,False,Johnson V,CCD,SFRA,1.305,True
910,R_LEO,000-BBQ-798,2459645.77973,11.941,0.037,False,Johnson B,CCD,SFRA,1.100,True
911,R_LEO,000-BBQ-798,2459645.78020,9.798,0.036,False,Johnson V,CCD,SFRA,1.101,True
912,R_LEO,000-BBQ-798,2459647.61263,11.860,0.055,False,Johnson B,CCD,SFRA,1.458,True
913,R_LEO,000-BBQ-798,2459647.61308,9.745,0.038,False,Johnson V,CCD,SFRA,1.455,True
914,R_LEO,000-BBQ-798,2459648.62477,11.982,0.179,False,Johnson B,CCD,SFRA,1.355,True
915,R_LEO,000-BBQ-798,2459648.62523,9.831,0.153,False,Johnson V,CCD,SFRA,1.352,True
916,R_LEO,000-BBQ-798,2459650.77132,11.825,0.035,False,Johnson B,CCD,SFRA,1.108,True
917,R_LEO,000-BBQ-798,2459650.77285,9.730,0.030,False,Johnson V,CCD,SFRA,1.110,True
918,R_LEO,000-BBQ-798,2459651.81074,11.718,0.034,False,Johnson B,CCD,SFRA,1.220,True
919,R_LEO,000-BBQ-798,2459651.81226,9.713,0.031,False,Johnson V,CCD,SFRA,1.224,True
920,R_LEO,000-BBQ-798,2459652.76361,11.800,0.025,False,Johnson B,CCD,SFRA,1.104,True
921,R_LEO,000-BBQ-798,2459652.76514,9.662,0.029,False,Johnson V,CCD,SFRA,1.106,True
922,R LEO,000-BBQ-798,2459655.330713,5.772,0.000,False,Johnson V,CCD,MXM,1.154,False
923,R LEO,000-BBQ-798,2459657.45699,9.167,0.004,False,Johnson V,CCD,GKEA,,False
924,R LEO,000-BBQ-798,2459659.3217,9.107,0.034,False,Johnson V,CCD,FGP,,
925,R LEO,000-BBQ-798,2459659.32237,9.105,0.034,False,Johnson V,CCD,FGP,,
926,R LEO,000-BBQ-798,2459659.32289,9.095,0.034,False,Johnson V,CCD,FGP,,
927,R LEO,000-BBQ-798,2459659.3234,9.1,0.034,False,Johnson V,CCD,FGP,,
928,R LEO,000-BBQ-798,2459659.32391,9.099,0.035,False,Johnson V,CCD,FGP,,
929,R LEO,000-BBQ-798,2459659.65888,11.730,.036,False,Johnson B,CCD,KNAA,1.227,True
930,R LEO,000-BBQ-798,2459659.65973,9.387,.029,False,Johnson V,CCD,KNAA,1.222,True
931,R Leo,000-BBQ-798,2459660.30903,9.1,,False,Johnson V,CCD,WKL,,False
932,R_LEO,000-BBQ-798,2459660.60387,11.486,0.051,False,Johnson B,CCD,SFRA,1.184,True
933,R_LEO,000-BBQ-798,2459660.60522,9.375,0.094,False,Johnson V,CCD,SFRA,1.184,True
934,R LEO,000-BBQ-798,2459661.30069,8.988,0.01,False,Johnson V,CCD,TUB,,False
935,R Leo,000-BBQ-798,2459661.3215,8.82,0.08,False,Johnson V,DSLR,CTIA,1.2,True
936,R Leo,000-BBQ-798,2459661.3215,12.1,0.2,False,Johnson B,DSLR,CTIA,1.2,True
937,R_LEO,000-BBQ-798,2459661.58469,11.431,0.025,False,Johnson B,CCD,SFRA,1.194,True
938,R_LEO,000-BBQ-798,2459661.58604,9.386,0.023,False,Johnson V,CCD,SFRA,1.194,True
939,R Leo,000-BBQ-798,2459662.3319,12.0,0.1,False,Johnson B,DSLR,CTIA,1.2,True
940,R Leo,000-BBQ-798,2459662.3319,8.9,0.1,False,Johnson V,DSLR,CTIA,1.2,True
941,R LEO,000-BBQ-798,2459663.35663,8.954,0.011,False,Johnson V,CCD,GKEA,,False
942,R_LEO,000-BBQ-798,2459663.73147,9.367,0.013,False,Johnson V,CCD,SFRA,1.090,False
943,R_LEO,000-BBQ-798,2459664.73272,11.359,0.058,False,Johnson B,CCD,SFRA,1.096,False
944,R_LEO,000-BBQ-798,2459664.73442,9.302,0.018,False,Johnson V,CCD,SFRA,1.099,False
945,R_LEO,000-BBQ-798,2459665.53019,11.305,0.058,False,Johnson B,CCD,SFRA,1.274,True
946,R_LEO,000-BBQ-798,2459665.53154,9.243,0.054,False,Johnson V,CCD,SFRA,1.271,True
947,R_LEO,000-BBQ-798,2459665.73383,9.282,0.013,False,Johnson V,CCD,SFRA,1.103,False
948,R_LEO,000-BBQ-798,2459666.72970,11.261,0.042,False,Johnson B,CCD,SFRA,1.100,False
949,R_LEO,000-BBQ-798,2459666.73184,9.218,0.016,False,Johnson V,CCD,SFRA,1.105,False
950,R_LEO,000-BBQ-798,2459667.54785,11.190,0.023,False,Johnson B,CCD,SFRA,1.222,True
951,R_LEO,000-BBQ-798,2459667.54918,9.193,0.025,False,Johnson V,CCD,SFRA,1.220,True
952,0942+11,000-BBQ-798,2459668.5270,9.129,0.089,False,Johnson V,DSLR,SHS,1.228,True
953,R_LEO,000-BBQ-798,2459668.57307,11.134,0.024,False,Johnson B,CCD,SFRA,1.189,True
954,R_LEO,000-BBQ-798,2459668.57457,9.092,0.026,False,Johnson V,CCD,SFRA,1.189,True
955,R_LEO,000-BBQ-798,2459670.72332,11.053,0.035,False,Johnson B,CCD,SFRA,1.110,False
956,R_LEO,000-BBQ-798,2459670.72499,9.056,0.011,False,Johnson V,CCD,SFRA,1.113,False
957,R LEO,000-BBQ-798,2459671.64595,9.169,0.072,False,Johnson V,CCD,HDE,1.121,False
958,R LEO,000-BBQ-798,2459671.64977,9.162,0.066,False,Johnson V,CCD,HDE,1.127,False
959,R LEO,000-BBQ-798,2459671.65814,9.166,0.001,False,Johnson V,CCD,HDE,1.144,False
960,R_LEO,000-BBQ-798,2459671.71444,10.906,0.034,False,Johnson B,CCD,SFRA,1.098,False
961,R_LEO,000-BBQ-798,2459671.71611,9.035,0.022,False,Johnson V,CCD,SFRA,1.101,False
962,R_LEO,000-BBQ-798,2459672.52093,10.913,0.024,False,Johnson B,CCD,SFRA,1.248,True
963,R_LEO,000-BBQ-798,2459672.52242,8.934,0.021,False,Johnson V,CCD,SFRA,1.246,True
964,R_LEO,000-BBQ-798,2459672.71490,10.948,0.034,False,Johnson B,CCD,SFRA,1.104,False
965,R_LEO,000-BBQ-798,2459672.71657,8.969,0.014,False,Johnson V,CCD,SFRA,1.107,False
966,R_LEO,000-BBQ-798,2459672.76003,10.983,0.019,False,Johnson B,CCD,SFRA,1.247,True
967,R_LEO,000-BBQ-798,2459672.76156,9.015,0.028,False,Johnson V,CCD,SFRA,1.252,True
968,R_LEO,000-BBQ-798,2459673.70890,8.938,0.011,False,Johnson V,CCD,SFRA,1.098,False
969,R Leo,000-BBQ-798,2459674.3465,11.0,0.3,False,Johnson B,DSLR,CTIA,1.2,True
970,R Leo,000-BBQ-798,2459674.3465,8.7,0.1,False,Johnson V,DSLR,CTIA,1.2,True
971,R_LEO,000-BBQ-798,2459674.70234,8.893,0.014,False,Johnson V,CCD,SFRA,1.091,False
972,R_LEO,000-BBQ-798,2459675.52362,10.751,0.031,False,Johnson B,CCD,SFRA,1.225,True
973,R_LEO,000-BBQ-798,2459675.52513,8.805,0.018,False,Johnson V,CCD,SFRA,1.223,True
974,R_LEO,000-BBQ-798,2459686.69591,10.276,0.019,False,Johnson B,CCD,SFRA,1.157,True
975,R_LEO,000-BBQ-798,2459686.69744,8.395,0.015,False,Johnson V,CCD,SFRA,1.160,True
976,R LEO,000-BBQ-798,2459687.3216,8.350,0.042,False,Johnson V,DSLR,VOL,1.27,True
977,R LEO,000-BBQ-798,2459687.59162,8.213,0.028,False,Johnson V,CCD,MZK,1.232,False
978,R_LEO,000-BBQ-798,2459687.66701,10.262,0.020,False,Johnson B,CCD,SFRA,1.103,True
979,R_LEO,000-BBQ-798,2459687.66854,8.405,0.027,False,Johnson V,CCD,SFRA,1.105,True
980,R LEO,000-BBQ-798,2459690.35833,7.928,0.01,False,Johnson V,CCD,TUB,,False
981,R_LEO,000-BBQ-798,2459690.77102,10.045,0.012,False,Johnson B,CCD,SFRA,1.693,True
982,R_LEO,000-BBQ-798,2459690.77253,8.265,0.011,False,Johnson V,CCD,SFRA,1.708,True
983,R LEO,000-BBQ-798,2459691.3041,8.227,0.041,False,Johnson V,DSLR,VOL,1.26,True
984,R LEO,000-BBQ-798,2459691.36812,7.931,0.007,False,Johnson V,CCD,GKEA,,False
985,R_LEO,000-BBQ-798,2459691.65564,9.989,0.058,False,Johnson B,CCD,SFRA,1.102,True
986,R_LEO,000-BBQ-798,2459691.65715,8.156,0.046,False,Johnson V,CCD,SFRA,1.104,True
987,R_LEO,000-BBQ-798,2459693.64443,9.966,0.052,False,Johnson B,CCD,SFRA,1.095,True
988,R_LEO,000-BBQ-798,2459693.64595,8.127,0.039,False,Johnson V,CCD,SFRA,1.096,True
989,R_LEO,000-BBQ-798,2459694.64416,9.858,0.065,False,Johnson B,CCD,SFRA,1.098,True
990,R_LEO,000-BBQ-798,2459694.64569,8.080,0.040,False,Johnson V,CCD,SFRA,1.099,True
991,R_LEO,000-BBQ-798,2459695.60314,9.910,0.055,False,Johnson B,CCD,SFRA,1.076,True
992,R_LEO,000-BBQ-798,2459695.60466,8.096,0.033,False,Johnson V,CCD,SFRA,1.076,True
993,R Leo,000-BBQ-798,2459696.25694,7.55,0.01,False,Johnson V,CCD,SYRA,,False
994,R Leo,000-BBQ-798,2459696.3993,7.88,0.06,False,Johnson V,DSLR,CTIA,1.9,True
995,R Leo,000-BBQ-798,2459696.3993,10.3,0.1,False,Johnson B,DSLR,CTIA,1.9,True
996,R LEO,000-BBQ-798,2459696.59910,10.079,0.005,False,Johnson B,CCD,JENJ,1.176,False
997,R_LEO,000-BBQ-798,2459697.65605,9.808,0.080,False,Johnson B,CCD,SFRA,1.133,True
998,R_LEO,000-BBQ-798,2459697.65759,8.035,0.045,False,Johnson V,CCD,SFRA,1.135,True
999,R LEO,000-BBQ-798,2459698.16597,7.7,,False,Johnson V,CCD,TYGA,,False
1000,R LEO,000-BBQ-798,2459699.42708,8.223,0.034,False,Johnson V,CCD,FGP,,
1001,R LEO,000-BBQ-798,2459699.42828,8.108,0.034,False,Johnson V,CCD,FGP,,
1002,R LEO,000-BBQ-798,2459699.42883,8.148,0.034,False,Johnson V,CCD,FGP,,
1003,R LEO,000-BBQ-798,2459699.4296,8.147,0.034,False,Johnson V,CCD,FGP,,
1004,0942+11,000-BBQ-798,2459702.5423,7.960,0.026,False,Johnson V,DSLR,SHS,1.302,True
1005,R LEO,000-BBQ-798,2459703.3204,7.918,0.035,False,Johnson V,DSLR,VOL,1.37,True
1006,R LEO,000-BBQ-798,2459703.33403,7.628,0.01,False,Johnson V,CCD,TUB,,False
1007,R_LEO,000-BBQ-798,2459706.66118,9.462,0.057,False,Johnson B,CCD,SFRA,1.222,True
1008,R_LEO,000-BBQ-798,2459706.66269,7.802,0.049,False,Johnson V,CCD,SFRA,1.226,True
1009,R LEO,000-BBQ-798,2459707.58470,9.765,0.005,False,Johnson B,CCD,JENJ,1.209,False
1010,R_LEO,000-BBQ-798,2459707.62831,9.435,0.051,False,Johnson B,CCD,SFRA,1.132,True
1011,R_LEO,000-BBQ-798,2459707.62983,7.780,0.024,False,Johnson V,CCD,SFRA,1.134,True
1012,R_LEO,000-BBQ-798,2459710.61477,9.348,0.023,False,Johnson B,CCD,SFRA,1.121,True
1013,R_LEO,000-BBQ-798,2459710.61631,7.745,0.029,False,Johnson V,CCD,SFRA,1.123,True
1014,R Leo,000-BBQ-798,2459711.47708,7.440,0.093,False,Johnson V,CCD,OALA,,False
1015,R_LEO,000-BBQ-798,2459711.62545,9.320,0.020,False,Johnson B,CCD,SFRA,1.151,True
1016,R_LEO,000-BBQ-798,2459711.62698,7.694,0.033,False,Johnson V,CCD,SFRA,1.154,True
1017,R_LEO,000-BBQ-798,2459712.62390,9.318,0.034,False,Johnson B,CCD,SFRA,1.154,True
1018,R_LEO,000-BBQ-798,2459712.62530,7.673,0.027,False,Johnson V,CCD,SFRA,1.157,True
1019,R Leo,000-BBQ-798,2459713.44236,7.299,0.110,False,Johnson V,CCD,OALA,,False
1020,R_LEO,000-BBQ-798,2459713.65618,9.184,0.052,False,Johnson B,CCD,SFRA,1.284,True
1021,R_LEO,000-BBQ-798,2459713.65771,7.620,0.042,False,Johnson V,CCD,SFRA,1.290,True
1022,R LEO,000-BBQ-798,2459714.3447,7.609,0.020,False,Johnson V,DSLR,VOL,1.66,True
1023,R LEO,000-BBQ-798,2459714.3460,7.622,0.030,False,Johnson V,DSLR,VOL,1.67,True
1024,R_LEO,000-BBQ-798,2459714.64580,9.164,0.059,False,Johnson B,CCD,SFRA,1.249,True
1025,R_LEO,000-BBQ-798,2459714.64731,7.607,0.020,False,Johnson V,CCD,SFRA,1.254,True
