#,target,auid,jd,mag,uncertainty,fainterthan,band,type,observer,airmass,transformed
589,R SCT,000-BCD-304,2459695.85500,7.331,0.004,False,Johnson B,CCD,MSD,1.880,True
590,R SCT,000-BCD-304,2459695.85625,6.125,0.003,False,Johnson V,CCD,MSD,1.867,True
591,R SCT,000-BCD-304,2459699.83887,7.391,0.004,False,Johnson B,CCD,MSD,1.956,True
592,R SCT,000-BCD-304,2459699.84012,6.238,0.003,False,Johnson V,CCD,MSD,1.941,True
593,R SCT,000-BCD-304,2459701.83874,7.374,0.004,False,Johnson B,CCD,MSD,1.878,True
594,R SCT,000-BCD-304,2459701.84000,6.268,0.003,False,Johnson V,CCD,MSD,1.865,True
595,R SCT,000-BCD-304,2459702.83775,7.302,0.004,False,Johnson B,CCD,MSD,1.856,True
596,R SCT,000-BCD-304,2459702.83902,6.230,0.004,False,Johnson V,CCD,MSD,1.843,True
597,R SCT,000-BCD-304,2459705.32020,7.201,0.004,False,Johnson B,CCD,MSD,1.122,True
598,R SCT,000-BCD-304,2459705.32163,6.150,0.003,False,Johnson V,CCD,MSD,1.121,True
599,R SCT,000-BCD-304,2459706.26279,7.166,0.004,False,Johnson B,CCD,MSD,1.244,True
600,R SCT,000-BCD-304,2459706.26424,6.117,0.003,False,Johnson V,CCD,MSD,1.240,True
601,R SCT,000-BCD-304,2459706.95169,7.178,0.007,False,Johnson B,CCD,MSD,1.239,False
602,R SCT,000-BCD-304,2459706.95376,6.091,0.007,False,Johnson V,CCD,MSD,1.240,False
603,R SCT,000-BCD-304,2459707.27252,7.126,0.004,False,Johnson B,CCD,MSD,1.201,True
604,R SCT,000-BCD-304,2459707.27397,6.098,0.004,False,Johnson V,CCD,MSD,1.199,True
605,R SCT,000-BCD-304,2459707.94894,7.148,0.007,False,Johnson B,CCD,MSD,1.239,False
606,R SCT,000-BCD-304,2459707.95098,6.081,0.007,False,Johnson V,CCD,MSD,1.239,False
607,R SCT,000-BCD-304,2459708.34480,7.093,0.005,False,Johnson B,CCD,MSD,1.116,True
608,R SCT,000-BCD-304,2459708.34620,6.063,0.004,False,Johnson V,CCD,MSD,1.116,True
609,R SCT,000-BCD-304,2459708.82513,7.098,0.003,False,Johnson B,CCD,MSD,1.810,True
610,R SCT,000-BCD-304,2459708.82639,6.014,0.003,False,Johnson V,CCD,MSD,1.798,True
611,R SCT,000-BCD-304,2459709.83199,7.054,0.003,False,Johnson B,CCD,MSD,1.706,True
612,R SCT,000-BCD-304,2459709.83324,6.015,0.003,False,Johnson V,CCD,MSD,1.696,True
613,R SCT,000-BCD-304,2459710.81397,7.027,0.004,False,Johnson B,CCD,MSD,1.881,True
614,R SCT,000-BCD-304,2459710.81522,5.976,0.003,False,Johnson V,CCD,MSD,1.868,True
615,R SCT,000-BCD-304,2459712.81343,6.980,0.003,False,Johnson B,CCD,MSD,1.822,True
616,R SCT,000-BCD-304,2459712.81469,5.896,0.003,False,Johnson V,CCD,MSD,1.809,True
617,R SCT,000-BCD-304,2459713.93237,6.975,0.007,False,Johnson B,CCD,MSD,1.239,False
618,R SCT,000-BCD-304,2459713.93442,5.861,0.006,False,Johnson V,CCD,MSD,1.239,False
619,R SCT,000-BCD-304,2459714.82861,6.904,0.003,False,Johnson B,CCD,MSD,1.616,True
620,R SCT,000-BCD-304,2459714.82986,5.838,0.003,False,Johnson V,CCD,MSD,1.608,True
621,R SCT,000-BCD-304,2459715.80992,6.850,0.003,False,Johnson B,CCD,MSD,1.765,True
622,R SCT,000-BCD-304,2459715.81116,5.735,0.003,False,Johnson V,CCD,MSD,1.754,True
623,R SCT,000-BCD-304,2459716.19916,6.828,0.004,False,Johnson B,CCD,MSD,1.436,True
624,R SCT,000-BCD-304,2459716.20057,5.749,0.004,False,Johnson V,CCD,MSD,1.428,True
625,R SCT,000-BCD-304,2459716.80087,6.827,0.003,False,Johnson B,CCD,MSD,1.839,True
626,R SCT,000-BCD-304,2459716.80212,5.741,0.003,False,Johnson V,CCD,MSD,1.826,True
627,1842-05,000-BCD-304,2459720.6965,5.021,0.140,False,Johnson V,DSLR,SHS,2.003,True
628,R SCT,000-BCD-304,2459721.79980,6.635,0.003,False,Johnson B,CCD,MSD,1.700,True
629,R SCT,000-BCD-304,2459721.80103,5.525,0.003,False,Johnson V,CCD,MSD,1.690,True
630,R SCT,000-BCD-304,2459725.94336,6.586,0.003,False,Johnson B,CCD,MSD,1.333,True
631,R SCT,000-BCD-304,2459725.94461,5.434,0.003,False,Johnson V,CCD,MSD,1.335,True
632,R SCT,000-BCD-304,2459726.77358,6.590,0.004,False,Johnson B,CCD,MSD,1.841,True
633,R SCT,000-BCD-304,2459726.77484,5.386,0.003,False,Johnson V,CCD,MSD,1.829,True
634,R SCT,000-BCD-304,2459727.94973,6.536,0.003,False,Johnson B,CCD,MSD,1.366,True
635,R SCT,000-BCD-304,2459727.95100,5.353,0.003,False,Johnson V,CCD,MSD,1.370,True
636,R SCT,000-BCD-304,2459730.85961,6.616,0.007,False,Johnson B,CCD,MSD,1.298,True
637,R SCT,000-BCD-304,2459730.86101,5.314,0.003,False,Johnson V,CCD,MSD,1.295,True
638,R SCT,000-BCD-304,2459731.78285,6.497,0.003,False,Johnson B,CCD,MSD,1.611,True
639,R SCT,000-BCD-304,2459731.78412,5.261,0.003,False,Johnson V,CCD,MSD,1.602,True
640,1842-05,000-BCD-304,2459737.5909,4.622,0.031,False,Johnson V,DSLR,SHS,3.225,True
641,R SCT,000-BCD-304,2459737.81541,6.506,0.003,False,Johnson B,CCD,MSD,1.352,True
642,R SCT,000-BCD-304,2459737.81666,5.206,0.003,False,Johnson V,CCD,MSD,1.349,True
643,1842-05,000-BCD-304,2459746.5861,4.572,0.066,False,Johnson V,DSLR,SHS,2.631,True
644,R SCT,000-BCD-304,2459746.82406,6.673,0.003,False,Johnson B,CCD,MSD,1.287,True
645,R SCT,000-BCD-304,2459746.82532,5.250,0.003,False,Johnson V,CCD,MSD,1.286,True
646,1842-05,000-BCD-304,2459756.6000,4.614,0.078,False,Johnson V,DSLR,SHS,1.985,True
647,R SCT,000-BCD-304,2459757.24603,6.515,0.004,False,Johnson B,CCD,MSD,1.160,True
648,R SCT,000-BCD-304,2459757.24745,5.172,0.003,False,Johnson V,CCD,MSD,1.162,True
649,1842-05,000-BCD-304,2459761.5784,4.603,0.091,False,Johnson V,DSLR,SHS,2.071,True
650,R SCT,000-BCD-304,2459763.79446,6.628,0.006,False,Johnson B,CCD,MSD,1.239,False
651,R SCT,000-BCD-304,2459763.79646,5.172,0.006,False,Johnson V,CCD,MSD,1.240,False
652,R SCT,000-BCD-304,2459767.78435,6.705,0.005,False,Johnson B,CCD,MSD,1.240,True
653,R SCT,000-BCD-304,2459767.78639,5.152,0.005,False,Johnson V,CCD,MSD,1.240,True
654,1842-05,000-BCD-304,2459768.5750,4.589,0.130,False,Johnson V,DSLR,SHS,1.912,True
655,R SCT,000-BCD-304,2459769.78102,6.653,0.005,False,Johnson B,CCD,MSD,1.240,True
656,R SCT,000-BCD-304,2459769.78306,5.227,0.004,False,Johnson V,CCD,MSD,1.241,True
657,R SCT,000-BCD-304,2459769.78306,5.225,0.004,False,Johnson V,CCD,MSD,1.241,True
658,R Sct,000-BCD-304,2459771.4292,6.9,0.1,False,Johnson B,DSLR,CTIA,1.6,True
659,R Sct,000-BCD-304,2459771.4292,5.35,0.02,False,Johnson V,DSLR,CTIA,1.6,True
660,R SCT,000-BCD-304,2459777.75450,6.698,0.005,False,Johnson B,CCD,MSD,1.240,True
661,R SCT,000-BCD-304,2459777.75655,5.276,0.004,False,Johnson V,CCD,MSD,1.240,True
662,R SCT,000-BCD-304,2459777.88605,6.703,0.003,False,Johnson B,CCD,MSD,1.907,True
663,R SCT,000-BCD-304,2459777.88731,5.258,0.003,False,Johnson V,CCD,MSD,1.921,True
664,1842-05,000-BCD-304,2459778.5826,4.720,0.050,False,Johnson V,DSLR,SHS,1.689,True
665,R SCT,000-BCD-304,2459779.75270,6.732,0.005,False,Johnson B,CCD,MSD,1.240,True
666,R SCT,000-BCD-304,2459779.75549,5.319,0.004,False,Johnson V,CCD,MSD,1.241,True
667,1842-05,000-BCD-304,2459784.5770,4.713,0.075,False,Johnson V,DSLR,SHS,1.647,True
668,R SCT,000-BCD-304,2459784.73897,6.813,0.005,False,Johnson B,CCD,MSD,1.240,True
669,R SCT,000-BCD-304,2459784.74100,5.394,0.005,False,Johnson V,CCD,MSD,1.240,True
670,R SCT,000-BCD-304,2459790.72213,6.859,0.005,False,Johnson B,CCD,MSD,1.240,True
671,R SCT,000-BCD-304,2459790.72411,5.456,0.004,False,Johnson V,CCD,MSD,1.240,True
672,1842-05,000-BCD-304,2459791.5784,4.732,0.086,False,Johnson V,DSLR,SHS,1.595,True
673,R SCT,000-BCD-304,2459791.71845,6.865,0.005,False,Johnson B,CCD,MSD,1.240,True
674,R SCT,000-BCD-304,2459791.72049,5.477,0.004,False,Johnson V,CCD,MSD,1.240,True
675,R SCT,000-BCD-304,2459792.71618,6.865,0.005,False,Johnson B,CCD,MSD,1.240,True
676,R SCT,000-BCD-304,2459792.71823,5.495,0.005,False,Johnson V,CCD,MSD,1.240,True
677,R SCT,000-BCD-304,2459793.71536,6.858,0.005,False,Johnson B,CCD,MSD,1.240,True
678,R SCT,000-BCD-304,2459793.71740,5.475,0.004,False,Johnson V,CCD,MSD,1.240,True
679,R SCT,000-BCD-304,2459794.71044,6.864,0.005,False,Johnson B,CCD,MSD,1.240,True
680,R SCT,000-BCD-304,2459794.71247,5.487,0.004,False,Johnson V,CCD,MSD,1.240,True
681,R Sct,000-BCD-304,2459795.3722,7.17,0.05,False,Johnson B,DSLR,CTIA,1.6,True
682,R Sct,000-BCD-304,2459795.3722,5.657,0.006,False,Johnson V,DSLR,CTIA,1.6,True
683,R SCT,000-BCD-304,2459795.70946,6.852,0.005,False,Johnson B,CCD,MSD,1.240,True
684,R SCT,000-BCD-304,2459795.71171,5.499,0.005,False,Johnson V,CCD,MSD,1.241,True
685,1842-05,000-BCD-304,2459796.5479,4.670,0.083,False,Johnson V,DSLR,SHS,1.636,True
686,R SCT,000-BCD-304,2459797.70162,6.877,0.005,False,Johnson B,CCD,MSD,1.240,True
687,R SCT,000-BCD-304,2459797.70366,5.549,0.005,False,Johnson V,CCD,MSD,1.240,True
688,R SCT,000-BCD-304,2459798.70080,6.879,0.005,False,Johnson B,CCD,MSD,1.240,True
689,R SCT,000-BCD-304,2459798.70282,5.534,0.005,False,Johnson V,CCD,MSD,1.241,True
690,R SCT,000-BCD-304,2459801.69288,6.860,0.005,False,Johnson B,CCD,MSD,1.240,True
691,R SCT,000-BCD-304,2459801.69491,5.515,0.005,False,Johnson V,CCD,MSD,1.241,True
692,R SCT,000-BCD-304,2459805.68207,6.725,0.008,False,Johnson B,CCD,MSD,1.240,True
693,R SCT,000-BCD-304,2459805.68418,5.450,0.006,False,Johnson V,CCD,MSD,1.241,True
694,R SCT,000-BCD-304,2459806.67778,6.785,0.005,False,Johnson B,CCD,MSD,1.240,True
695,R SCT,000-BCD-304,2459806.67987,5.455,0.005,False,Johnson V,CCD,MSD,1.240,True
696,R Sct,000-BCD-304,2459812.3125,6.94,0.07,False,Johnson B,DSLR,CTIA,1.5,True
697,R Sct,000-BCD-304,2459812.3125,5.55,0.01,False,Johnson V,DSLR,CTIA,1.5,True
698,1842-05,000-BCD-304,2459812.5388,4.561,0.053,False,Johnson V,DSLR,SHS,1.575,True
699,R Sct,000-BCD-304,2459814.3583,7.0,0.1,False,Johnson B,DSLR,CTIA,1.7,True
700,R Sct,000-BCD-304,2459814.3583,5.52,0.02,False,Johnson V,DSLR,CTIA,1.7,True
701,R Sct,000-BCD-304,2459815.3806,6.99,0.08,False,Johnson B,DSLR,CTIA,1.8,True
702,R Sct,000-BCD-304,2459815.3806,5.51,0.01,False,Johnson V,DSLR,CTIA,1.8,True
703,R Sct,000-BCD-304,2459819.4104,6.98,0.03,False,Johnson B,DSLR,CTIA,2.5,True
704,R Sct,000-BCD-304,2459819.4104,5.51,0.03,False,Johnson V,DSLR,CTIA,2.5,True
705,1842-05,000-BCD-304,2459822.5097,4.515,0.074,False,Johnson V,DSLR,SHS,1.576,True
706,R Sct,000-BCD-304,2459827.4118,7.02,0.06,False,Johnson B,DSLR,CTIA,1.9,True
707,R Sct,000-BCD-304,2459827.4118,5.57,0.04,False,Johnson V,DSLR,CTIA,1.9,True
708,R Sct,000-BCD-304,2459835.2882,7.18,0.06,False,Johnson B,DSLR,CTIA,1.5,True
709,R Sct,000-BCD-304,2459835.2882,5.65,0.01,False,Johnson V,DSLR,CTIA,1.5,True
710,R SCT,000-BCD-304,2459839.73289,7.016,0.004,False,Johnson B,CCD,MSD,2.173,True
711,R SCT,000-BCD-304,2459839.73412,5.599,0.003,False,Johnson V,CCD,MSD,2.193,True
712,R SCT,000-BCD-304,2459840.61368,7.026,0.008,False,Johnson B,CCD,MSD,1.266,True
713,R SCT,000-BCD-304,2459840.61572,5.586,0.007,False,Johnson V,CCD,MSD,1.269,True
714,R SCT,000-BCD-304,2459840.61572,5.583,0.007,False,Johnson V,CCD,MSD,1.269,True
715,R SCT,000-BCD-304,2459843.61067,7.055,0.006,False,Johnson B,CCD,MSD,1.276,True
716,R SCT,000-BCD-304,2459843.61314,5.589,0.005,False,Johnson V,CCD,MSD,1.279,True
717,R SCT,000-BCD-304,2459844.60786,7.058,0.005,False,Johnson B,CCD,MSD,1.276,True
718,R SCT,000-BCD-304,2459844.61006,5.606,0.005,False,Johnson V,CCD,MSD,1.279,True
719,R SCT,000-BCD-304,2459845.60693,7.065,0.005,False,Johnson B,CCD,MSD,1.280,True
720,R SCT,000-BCD-304,2459845.60904,5.650,0.005,False,Johnson V,CCD,MSD,1.283,True
721,R SCT,000-BCD-304,2459846.62105,7.076,0.005,False,Johnson B,CCD,MSD,1.325,True
722,R SCT,000-BCD-304,2459846.62318,5.626,0.005,False,Johnson V,CCD,MSD,1.329,True
723,R SCT,000-BCD-304,2459846.62318,5.620,0.005,False,Johnson V,CCD,MSD,1.329,True
724,R SCT,000-BCD-304,2459847.61847,7.122,0.005,False,Johnson B,CCD,MSD,1.325,True
725,R SCT,000-BCD-304,2459847.62071,5.636,0.005,False,Johnson V,CCD,MSD,1.330,True
726,R SCT,000-BCD-304,2459849.61535,7.147,0.006,False,Johnson B,CCD,MSD,1.333,True
727,R SCT,000-BCD-304,2459849.61745,5.688,0.005,False,Johnson V,CCD,MSD,1.338,True
728,R SCT,000-BCD-304,2459850.61145,7.148,0.006,False,Johnson B,CCD,MSD,1.329,True
729,R SCT,000-BCD-304,2459850.61359,5.671,0.005,False,Johnson V,CCD,MSD,1.334,True
730,R SCT,000-BCD-304,2459853.60874,7.112,0.005,False,Johnson B,CCD,MSD,1.349,True
731,R SCT,000-BCD-304,2459853.61086,5.656,0.005,False,Johnson V,CCD,MSD,1.354,True
732,R SCT,000-BCD-304,2459854.60736,7.079,0.005,False,Johnson B,CCD,MSD,1.354,True
733,R SCT,000-BCD-304,2459854.61019,5.637,0.005,False,Johnson V,CCD,MSD,1.362,True
734,R SCT,000-BCD-304,2459855.60698,7.045,0.006,False,Johnson B,CCD,MSD,1.362,True
735,R SCT,000-BCD-304,2459855.60917,5.570,0.005,False,Johnson V,CCD,MSD,1.369,True
736,R SCT,000-BCD-304,2459856.60987,5.514,0.005,False,Johnson V,CCD,MSD,1.384,True
737,R SCT,000-BCD-304,2459864.60374,6.724,0.005,False,Johnson B,CCD,MSD,1.469,True
738,R SCT,000-BCD-304,2459864.60589,5.390,0.004,False,Johnson V,CCD,MSD,1.478,True
739,R SCT,000-BCD-304,2459865.58043,6.645,0.005,False,Johnson B,CCD,MSD,1.366,True
740,R SCT,000-BCD-304,2459865.58251,5.313,0.004,False,Johnson V,CCD,MSD,1.371,True
741,R SCT,000-BCD-304,2459872.56277,6.416,0.005,False,Johnson B,CCD,MSD,1.372,True
742,R SCT,000-BCD-304,2459872.56486,5.137,0.004,False,Johnson V,CCD,MSD,1.378,True
743,R SCT,000-BCD-304,2459873.56280,6.392,0.005,False,Johnson B,CCD,MSD,1.384,True
744,R SCT,000-BCD-304,2459873.56525,5.153,0.004,False,Johnson V,CCD,MSD,1.390,True
745,R SCT,000-BCD-304,2459874.56072,6.379,0.005,False,Johnson B,CCD,MSD,1.387,True
746,R SCT,000-BCD-304,2459874.56281,5.123,0.004,False,Johnson V,CCD,MSD,1.393,True
747,R SCT,000-BCD-304,2459875.56339,6.352,0.005,False,Johnson B,CCD,MSD,1.412,True
748,R SCT,000-BCD-304,2459875.56554,5.111,0.004,False,Johnson V,CCD,MSD,1.419,True
749,R SCT,000-BCD-304,2459878.56542,6.344,0.005,False,Johnson B,CCD,MSD,1.468,True
750,R SCT,000-BCD-304,2459878.56743,5.090,0.004,False,Johnson V,CCD,MSD,1.478,True
751,R SCT,000-BCD-304,2459880.59066,6.349,0.005,False,Johnson B,CCD,MSD,1.720,True
752,R SCT,000-BCD-304,2459880.59272,5.161,0.005,False,Johnson V,CCD,MSD,1.735,True
753,R SCT,000-BCD-304,2459881.60881,6.413,0.005,False,Johnson B,CCD,MSD,2.000,True
754,R SCT,000-BCD-304,2459881.61088,5.092,0.005,False,Johnson V,CCD,MSD,2.023,True
755,R SCT,000-BCD-304,2459882.56451,6.411,0.005,False,Johnson B,CCD,MSD,1.536,True
756,R SCT,000-BCD-304,2459882.56663,5.087,0.004,False,Johnson V,CCD,MSD,1.546,True
757,R SCT,000-BCD-304,2459885.57231,6.521,0.005,False,Johnson B,CCD,MSD,1.672,True
758,R SCT,000-BCD-304,2459885.57439,5.162,0.004,False,Johnson V,CCD,MSD,1.686,True
759,R SCT,000-BCD-304,2460011.01019,6.423,0.005,False,Johnson B,CCD,MSD,1.594,True
760,R SCT,000-BCD-304,2460011.01225,5.163,0.004,False,Johnson V,CCD,MSD,1.583,True
761,R SCT,000-BCD-304,2460033.94706,6.691,0.006,False,Johnson B,CCD,MSD,1.686,True
762,R SCT,000-BCD-304,2460033.94852,5.136,0.005,False,Johnson V,CCD,MSD,1.677,True
763,R SCT,000-BCD-304,2460052.97221,7.373,0.004,False,Johnson B,CCD,MSD,1.307,True
764,R SCT,000-BCD-304,2460052.97347,5.809,0.003,False,Johnson V,CCD,MSD,1.305,True
765,R SCT,000-BCD-304,2460062.96382,7.659,0.006,False,Johnson B,CCD,MSD,1.242,True
766,R SCT,000-BCD-304,2460062.96593,6.195,0.005,False,Johnson V,CCD,MSD,1.241,True
767,R SCT,000-BCD-304,2460064.86439,7.651,0.004,False,Johnson B,CCD,MSD,1.667,True
768,R SCT,000-BCD-304,2460064.86564,6.223,0.004,False,Johnson V,CCD,MSD,1.658,True
769,R SCT,000-BCD-304,2460069.97663,7.575,0.006,False,Johnson B,CCD,MSD,1.253,True
770,R SCT,000-BCD-304,2460072.84774,7.375,0.004,False,Johnson B,CCD,MSD,1.622,True
771,R SCT,000-BCD-304,2460072.84897,6.092,0.003,False,Johnson V,CCD,MSD,1.613,True
772,R SCT,000-BCD-304,2460073.93323,7.392,0.006,False,Johnson B,CCD,MSD,1.242,True
773,R SCT,000-BCD-304,2460073.93536,6.117,0.005,False,Johnson V,CCD,MSD,1.242,True
774,R SCT,000-BCD-304,2460076.92701,7.256,0.006,False,Johnson B,CCD,MSD,1.241,True
775,R SCT,000-BCD-304,2460076.92912,5.982,0.005,False,Johnson V,CCD,MSD,1.241,True
776,R SCT,000-BCD-304,2460081.29596,7.120,0.004,False,Johnson B,CCD,MSD,1.118,True
777,R SCT,000-BCD-304,2460081.29736,5.833,0.004,False,Johnson V,CCD,MSD,1.118,True
778,R SCT,000-BCD-304,2460082.39517,7.156,0.004,False,Johnson B,CCD,MSD,1.286,True
779,R SCT,000-BCD-304,2460082.39642,6.294,0.007,False,Johnson V,CCD,MSD,1.290,True
780,R SCT,000-BCD-304,2460087.90817,6.759,0.012,False,Johnson B,CCD,MSD,1.240,True
781,R SCT,000-BCD-304,2460087.91080,5.501,0.009,False,Johnson V,CCD,MSD,1.240,True
782,R SCT,000-BCD-304,2460094.87975,6.679,0.005,False,Johnson B,CCD,MSD,1.241,True
783,R SCT,000-BCD-304,2460094.87975,6.672,0.005,False,Johnson B,CCD,MSD,1.241,True
784,R SCT,000-BCD-304,2460094.88602,5.380,0.007,False,Johnson V,CCD,MSD,1.240,True
785,R SCT,000-BCD-304,2460094.88602,5.381,0.007,False,Johnson V,CCD,MSD,1.240,True
786,R SCT,000-BCD-304,2460107.86228,6.113,0.005,False,Johnson B,CCD,MSD,1.243,True
787,R SCT,000-BCD-304,2460107.86440,4.885,0.004,False,Johnson V,CCD,MSD,1.244,True
788,R SCT,000-BCD-304,2460110.90705,5.909,0.003,False,Johnson B,CCD,MSD,1.387,True
789,R SCT,000-BCD-304,2460110.90829,4.763,0.003,False,Johnson V,CCD,MSD,1.394,True
790,R SCT,000-BCD-304,2460111.84383,5.974,0.005,False,Johnson B,CCD,MSD,1.240,True
791,R SCT,000-BCD-304,2460111.84576,4.799,0.004,False,Johnson V,CCD,MSD,1.240,True
792,R SCT,000-BCD-304,2460113.83744,6.023,0.005,False,Johnson B,CCD,MSD,1.240,True
793,R SCT,000-BCD-304,2460113.83939,4.777,0.005,False,Johnson V,CCD,MSD,1.240,True
794,R Sct,000-BCD-304,2460119.4292,6.23,0.08,False,Johnson B,DSLR,CTIA,1.6,True
795,R Sct,000-BCD-304,2460119.4292,5.05,0.02,False,Johnson V,DSLR,CTIA,1.6,True
796,R Sct,000-BCD-304,2460122.4104,6.5,0.1,False,Johnson B,DSLR,CTIA,1.6,True
797,R Sct,000-BCD-304,2460122.4104,5.11,0.05,False,Johnson V,DSLR,CTIA,1.6,True
798,R SCT,000-BCD-304,2460131.78615,6.601,0.005,False,Johnson B,CCD,MSD,1.239,True
799,R SCT,000-BCD-304,2460131.78828,5.232,0.004,False,Johnson V,CCD,MSD,1.239,True
800,R SCT,000-BCD-304,2460132.33611,4.6,,False,Johnson V,CCD,PGC,,False
801,R Sct,000-BCD-304,2460132.4132,6.80,0.04,False,Johnson B,DSLR,CTIA,1.7,True
802,R Sct,000-BCD-304,2460132.4132,5.33,0.01,False,Johnson V,DSLR,CTIA,1.7,True
803,R SCT,000-BCD-304,2460133.78372,6.686,0.005,False,Johnson B,CCD,MSD,1.239,True
804,R SCT,000-BCD-304,2460133.78582,5.298,0.004,False,Johnson V,CCD,MSD,1.240,True
805,R SCT,000-BCD-304,2460137.77162,6.824,0.013,False,Johnson B,CCD,MSD,1.240,True
806,R SCT,000-BCD-304,2460137.77403,5.366,0.004,False,Johnson V,CCD,MSD,1.240,True
807,R Sct,000-BCD-304,2460141.4028,7.13,0.07,False,Johnson B,DSLR,CTIA,1.6,True
808,R Sct,000-BCD-304,2460141.4028,5.61,0.03,False,Johnson V,DSLR,CTIA,1.6,True
809,R SCT,000-BCD-304,2460142.76138,6.990,0.013,False,Johnson B,CCD,MSD,1.241,True
810,R SCT,000-BCD-304,2460142.76361,5.546,0.005,False,Johnson V,CCD,MSD,1.241,True
811,R SCT,000-BCD-304,2460143.75818,7.004,0.013,False,Johnson B,CCD,MSD,1.241,True
812,R SCT,000-BCD-304,2460143.76041,5.545,0.005,False,Johnson V,CCD,MSD,1.241,True
813,R SCT,000-BCD-304,2460144.34861,5.4,,False,Johnson V,DSLR,PGC,,False
814,R SCT,000-BCD-304,2460144.75451,7.035,0.005,False,Johnson B,CCD,MSD,1.240,True
815,R SCT,000-BCD-304,2460144.75663,5.579,0.005,False,Johnson V,CCD,MSD,1.240,True
816,R SCT,000-BCD-304,2460145.75189,5.559,0.005,False,Johnson V,CCD,MSD,1.240,True
817,R Sct,000-BCD-304,2460147.4146,7.0,0.4,False,Johnson B,DSLR,CTIA,1.6,True
818,R Sct,000-BCD-304,2460147.4146,5.52,0.06,False,Johnson V,DSLR,CTIA,1.6,True
819,R SCT,000-BCD-304,2460147.74625,7.051,0.005,False,Johnson B,CCD,MSD,1.240,True
820,R SCT,000-BCD-304,2460147.74840,5.571,0.005,False,Johnson V,CCD,MSD,1.240,True
821,R SCT,000-BCD-304,2460149.73939,7.013,0.006,False,Johnson B,CCD,MSD,1.239,True
822,R SCT,000-BCD-304,2460149.74149,5.550,0.005,False,Johnson V,CCD,MSD,1.240,True
823,R SCT,000-BCD-304,2460150.73834,6.951,0.005,False,Johnson B,CCD,MSD,1.240,True
824,R SCT,000-BCD-304,2460150.74052,5.529,0.005,False,Johnson V,CCD,MSD,1.240,True
825,R SCT,000-BCD-304,2460151.73407,6.897,0.005,False,Johnson B,CCD,MSD,1.239,True
826,R SCT,000-BCD-304,2460151.73624,5.505,0.005,False,Johnson V,CCD,MSD,1.240,True
827,R Sct,000-BCD-304,2460152.3931,6.9,0.1,False,Johnson B,DSLR,CTIA,1.6,True
828,R Sct,000-BCD-304,2460152.3931,5.55,0.02,False,Johnson V,DSLR,CTIA,1.6,True
829,R SCT,000-BCD-304,2460152.73743,5.465,0.004,False,Johnson V,CCD,MSD,1.241,True
830,R SCT,000-BCD-304,2460153.73081,6.840,0.005,False,Johnson B,CCD,MSD,1.240,True
831,R SCT,000-BCD-304,2460153.73300,5.471,0.005,False,Johnson V,CCD,MSD,1.240,True
832,R SCT,000-BCD-304,2460154.72630,6.821,0.005,False,Johnson B,CCD,MSD,1.239,True
833,R SCT,000-BCD-304,2460154.72845,5.453,0.005,False,Johnson V,CCD,MSD,1.240,True
834,R SCT,000-BCD-304,2460162.71731,6.680,0.005,False,Johnson B,CCD,MSD,1.247,True
835,R SCT,000-BCD-304,2460162.71949,5.330,0.004,False,Johnson V,CCD,MSD,1.248,True
836,R Sct,000-BCD-304,2460164.3778,6.76,0.05,False,Johnson B,DSLR,CTIA,1.5,True
837,R Sct,000-BCD-304,2460164.3778,5.34,0.01,False,Johnson V,DSLR,CTIA,1.5,True
838,R SCT,000-BCD-304,2460166.69350,6.599,0.005,False,Johnson B,CCD,MSD,1.239,True
839,R SCT,000-BCD-304,2460166.69566,5.172,0.004,False,Johnson V,CCD,MSD,1.240,True
840,R SCT,000-BCD-304,2460172.67718,6.602,0.005,False,Johnson B,CCD,MSD,1.239,True
841,R SCT,000-BCD-304,2460172.67933,5.170,0.004,False,Johnson V,CCD,MSD,1.240,True
842,R SCT,000-BCD-304,2460173.67565,6.581,0.005,False,Johnson B,CCD,MSD,1.240,True
843,R SCT,000-BCD-304,2460173.67764,5.170,0.004,False,Johnson V,CCD,MSD,1.240,True
844,R SCT,000-BCD-304,2460174.67897,6.592,0.005,False,Johnson B,CCD,MSD,1.242,True
845,R SCT,000-BCD-304,2460174.68108,5.153,0.004,False,Johnson V,CCD,MSD,1.243,True
846,R Sct,000-BCD-304,2460175.3938,6.6,0.1,False,Johnson B,DSLR,CTIA,1.7,True
847,R Sct,000-BCD-304,2460175.3938,5.25,0.02,False,Johnson V,DSLR,CTIA,1.7,True
848,R SCT,000-BCD-304,2460175.68454,6.574,0.005,False,Johnson B,CCD,MSD,1.250,True
849,R SCT,000-BCD-304,2460175.68682,5.221,0.004,False,Johnson V,CCD,MSD,1.251,True
850,R SCT,000-BCD-304,2460176.70205,6.649,0.005,False,Johnson B,CCD,MSD,1.283,True
851,R SCT,000-BCD-304,2460176.70434,5.204,0.004,False,Johnson V,CCD,MSD,1.286,True
852,R Sct,000-BCD-304,2460179.3799,6.76,0.05,False,Johnson B,DSLR,CTIA,1.8,True
853,R Sct,000-BCD-304,2460179.3799,5.313,0.003,False,Johnson V,DSLR,CTIA,1.8,True
854,R SCT,000-BCD-304,2460187.74906,6.974,0.006,False,Johnson B,CCD,MSD,1.714,True
855,R SCT,000-BCD-304,2460187.75120,5.409,0.005,False,Johnson V,CCD,MSD,1.729,True
