jd,time,mag,band,ra,dec,angDist,src_table,time_col_name,time_scale
2451539.5,276.0,14.961000442504883,H,69.236066,0.849071,0.16524334096105192,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,10.859000205993652,H,69.472042,1.014921,0.16586661889166862,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,14.135000228881836,H,69.147371,1.044875,0.16623539353538966,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451540.5,277.0,13.342000007629395,H,69.268498,1.160143,0.16632692517882952,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,13.968000411987305,Ks,69.29449,0.987263,0.01668630384248902,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,12.319000244140625,Ks,69.335585,1.007724,0.030102664922252043,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,13.607999801635742,Ks,69.292158,1.030167,0.03512001628146931,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,13.366000175476074,Ks,69.276114,1.019299,0.037313906672589714,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,13.819999694824219,Ks,69.27156,0.982113,0.0389520473140905,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,13.142999649047852,Ks,69.278295,0.971366,0.03936545294671014,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,14.22700023651123,Ks,69.331077,1.030773,0.04041136363365925,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,12.258000373840332,Ks,69.327335,1.037279,0.04394667113512041,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,13.161999702453613,Ks,69.269524,0.973838,0.044748580806210754,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,13.38700008392334,Ks,69.325999,0.946447,0.055255418893105195,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,14.315999984741211,Ks,69.354195,0.961769,0.059707316513241224,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451538.5,275.0,13.977999687194824,Ks,69.297878,1.05757,0.059937407725668114,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,11.079999923706055,Ks,69.361035,0.968908,0.061533674714728384,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,12.137999534606934,Ks,69.255257,1.033111,0.06232578157262689,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,13.871000289916992,Ks,69.359617,0.951429,0.07049213839434297,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451536.5,273.0,12.748000144958496,Ks,69.300249,0.92705,0.0715950166942804,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451539.5,276.0,10.470999717712402,Ks,69.315758,0.922898,0.0759384823730991,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,13.586999893188477,Ks,69.369123,1.04521,0.07783455510268103,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451540.5,277.0,14.015999794006348,Ks,69.331625,1.074208,0.07978021655056211,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451540.5,277.0,10.420999526977539,Ks,69.325282,1.079558,0.08326538501506123,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451540.5,277.0,14.215999603271484,Ks,69.269074,1.072724,0.08349454167067881,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,11.670999526977539,Ks,69.391654,1.012209,0.08578946098684466,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,14.104000091552734,Ks,69.237187,1.048978,0.08622775600830151,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,12.864999771118164,Ks,69.391759,0.979911,0.0867420325755906,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,12.32699966430664,Ks,69.222883,0.960422,0.09223568895837429,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,13.967000007629395,Ks,69.399079,1.008896,0.09268735379551522,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,13.444000244140625,Ks,69.215163,0.982296,0.09319455772441335,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451539.5,276.0,12.491000175476074,Ks,69.369599,0.925205,0.09626386300004558,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,10.430000305175781,Ks,69.396716,1.034637,0.09678851820925842,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,13.98900032043457,Ks,69.388135,0.945296,0.09693446543883286,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451539.5,276.0,13.92199993133545,Ks,69.316964,0.901861,0.0969817443409913,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,12.51099967956543,Ks,69.401125,0.969299,0.09850363946917079,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451540.5,277.0,13.416999816894531,Ks,69.331921,1.096359,0.10115266175737829,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,8.598999977111816,Ks,69.206622,0.96677,0.10519058417033478,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451540.5,277.0,14.088000297546387,Ks,69.28608,1.101662,0.10542628118190148,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451540.5,277.0,9.638999938964844,Ks,69.268297,1.101096,0.10980585544052589,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,14.394000053405762,Ks,69.207277,0.946234,0.11248104280978262,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451539.5,276.0,11.279000282287598,Ks,69.276542,0.889233,0.11326084178716399,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,14.114999771118164,Ks,69.410414,1.046979,0.11428784972188552,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,13.175000190734863,Ks,69.423098,1.003901,0.11623198638819647,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451539.5,276.0,11.630000114440918,Ks,69.21016,0.932527,0.11705374848134377,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451540.5,277.0,13.555999755859375,Ks,69.407375,1.058819,0.11719511005781198,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,14.5649995803833,Ks,69.399546,0.920405,0.12098619270382023,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,12.348999977111816,Ks,69.19014,1.035918,0.1227223221242765,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451539.5,276.0,12.081999778747559,Ks,69.350825,0.883695,0.12272885740623042,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451540.5,277.0,13.906000137329102,Ks,69.376046,1.104407,0.12657419225576785,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451539.5,276.0,10.414999961853027,Ks,69.194974,0.933076,0.12961489598857437,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451539.5,276.0,12.208000183105469,Ks,69.257936,0.878104,0.12984077483046058,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451540.5,277.0,13.206000328063965,Ks,69.353131,1.122464,0.13243411750840836,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451539.5,276.0,12.534000396728516,Ks,69.396614,0.896467,0.13567359777610555,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,14.204999923706055,Ks,69.176016,1.043305,0.13845429071381535,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451539.5,276.0,13.46500015258789,Ks,69.411901,0.907726,0.13861327899397305,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451540.5,277.0,14.279999732971191,Ks,69.192782,1.079488,0.14008683841208736,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451539.5,276.0,14.119999885559082,Ks,69.266588,0.86381,0.14045028743325616,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,14.185999870300293,Ks,69.443615,0.965059,0.1406055312277237,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451540.5,277.0,13.87600040435791,Ks,69.186482,1.071831,0.141131937412725,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451539.5,276.0,12.763999938964844,Ks,69.435533,0.939526,0.14134458130296454,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,12.664999961853027,Ks,69.174021,1.046375,0.14135602423193164,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451539.5,276.0,12.267999649047852,Ks,69.421034,0.913328,0.1422294231779478,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451540.5,277.0,14.277999877929688,Ks,69.25437,1.130857,0.14258699058584096,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,13.456999778747559,Ks,69.170232,1.039121,0.14268401932133107,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,13.451000213623047,Ks,69.449707,1.004629,0.14284226751937584,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,12.505000114440918,Ks,69.167389,1.032216,0.14362621986329444,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451539.5,276.0,14.517999649047852,Ks,69.25464,0.864368,0.14381998637191565,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451539.5,276.0,13.635000228881836,Ks,69.224099,0.879922,0.14452569445343824,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451539.5,276.0,11.842000007629395,Ks,69.29421,0.850189,0.14868822403278273,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451539.5,276.0,12.54800033569336,Ks,69.42434,0.906506,0.14899778975030734,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451540.5,277.0,13.100000381469727,Ks,69.431087,1.082095,0.14971278928940626,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451539.5,276.0,13.100000381469727,Ks,69.390705,0.872613,0.1510360431612306,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,11.24899959564209,Ks,69.165031,0.941332,0.15294714343750934,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,14.434000015258789,Ks,69.317009,1.151386,0.15338616370799382,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451539.5,276.0,13.571999549865723,Ks,69.22868,0.864568,0.1549879473304275,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451540.5,277.0,13.618000030517578,Ks,69.385418,1.132129,0.15508977592567655,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451539.5,276.0,12.095999717712402,Ks,69.380123,0.86113,0.15547165926851317,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,9.29699993133545,Ks,69.463789,0.996369,0.15679549994914518,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451539.5,276.0,13.906000137329102,Ks,69.420649,0.885337,0.16026109800686805,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451540.5,277.0,13.411999702453613,Ks,69.160042,1.062965,0.1605064986276477,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451540.5,277.0,14.027000427246094,Ks,69.164282,1.075265,0.16209856647343865,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451539.5,276.0,11.206999778747559,Ks,69.182904,0.893894,0.16216523685505668,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451538.5,275.0,12.440999984741211,Ks,69.435505,1.097889,0.16255788561677154,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451539.5,276.0,10.722000122070312,Ks,69.436911,0.900407,0.16268188814373652,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451540.5,277.0,14.083000183105469,Ks,69.450587,1.075971,0.16323022681434748,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,10.819999694824219,Ks,69.472042,1.014921,0.16586661889166862,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,14.029999732971191,Ks,69.147371,1.044875,0.16623539353538966,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451540.5,277.0,13.154000282287598,Ks,69.268498,1.160143,0.16632692517882952,I/304/out,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,5.633999824523926,r,69.300182,0.999123,0.006845290864193162,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.413000106811523,r,69.303686,0.987067,0.011733118309146254,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,15.666000366210938,r,69.303022,1.009634,0.011979422332067927,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,17.18199920654297,r,69.294797,0.997791,0.012194952021714745,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.840999603271484,r,69.294448,0.999027,0.012551565521275884,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.277999877929688,r,69.296663,0.99082,0.012759956006206117,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,15.503000259399414,r,69.298555,1.008546,0.013244003163153925,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.91900062561035,r,69.299231,0.987395,0.01340096961859996,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,17.1200008392334,r,69.30271,1.011204,0.013566151635901856,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,17.062999725341797,r,69.293918,0.993468,0.013936777572218008,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,17.340999603271484,r,69.304463,1.012044,0.013945507360806183,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,6.813000202178955,r,69.320446,1.002742,0.01416720273584036,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.334999084472656,r,69.318676,0.990159,0.014263182892751792,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.725000381469727,r,69.304686,0.984245,0.014268688932480294,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,17.253000259399414,r,69.293877,0.991303,0.014867302621347047,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.04400062561035,r,69.321524,0.994314,0.015083669259434856,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,17.069000244140625,r,69.320849,0.990656,0.01584591383351237,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,17.128000259399414,r,69.299568,1.012696,0.016167716466448552,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,15.380999565124512,r,69.319581,0.987876,0.01636850490503266,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,15.505000114440918,r,69.314794,1.012886,0.01652119108965824,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,14.732999801635742,r,69.294483,0.987272,0.016685578627074486,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,17.128999710083008,r,69.323199,0.993302,0.016975602167523633,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,17.125999450683594,r,69.324868,0.997537,0.017900783619461208,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.570999145507812,r,69.315961,1.013847,0.01792883714734847,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,17.466999053955078,r,69.301158,0.981148,0.01813985926521087,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,15.968000411987305,r,69.319534,1.011434,0.018145990289328232,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,15.869999885559082,r,69.321607,1.00916,0.01819785461267516,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,17.226999282836914,r,69.325114,0.99625,0.018247954594296827,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.788999557495117,r,69.314148,1.015391,0.01850644317173064,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.889999389648438,r,69.325241,1.002205,0.018663408391294715,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,14.861000061035156,r,69.311032,1.016597,0.018712586519583106,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,15.97700023651123,r,69.320998,1.010746,0.018724312510154842,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.474000930786133,r,69.316802,1.014291,0.018741037411361943,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.750999450683594,r,69.322537,1.008926,0.018820362508444,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,15.51099967956543,r,69.323766,1.007218,0.018990853733952644,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.43400001525879,r,69.307851,1.017971,0.019662397497322036,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.52199935913086,r,69.325313,1.005556,0.019702037395913745,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.756000518798828,r,69.327199,0.998736,0.020218070852262723,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.98699951171875,r,69.32704,1.00148,0.020301180976875065,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,17.30699920654297,r,69.326506,1.004579,0.02049751913703651,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.38599967956543,r,69.32112,1.013261,0.020562640457805516,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.445999145507812,r,69.324435,1.009437,0.02068643293146106,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.722000122070312,r,69.310964,1.019177,0.0212259344243576,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,17.30900001525879,r,69.326256,1.007924,0.02152814088583843,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.201000213623047,r,69.308259,1.020192,0.021901440100195912,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.961999893188477,r,69.31109,1.020449,0.022499280833368017,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.18600082397461,r,69.285599,1.007143,0.023125729783233327,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,17.049999237060547,r,69.308242,1.021498,0.023204414705055288,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,15.845000267028809,r,69.281517,1.005526,0.026459041351538433,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,13.85200023651123,r,69.335578,1.007731,0.0300982019187908,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,17.006999969482422,r,69.307371,1.028648,0.030322684756567728,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.76799964904785,r,69.308777,1.029192,0.030916327603392947,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.100000381469727,r,69.338206,0.987173,0.03315232336017644,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.10099983215332,r,69.330781,1.022122,0.033650865683093306,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,17.280000686645508,r,69.276414,0.981981,0.0346603600984138,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,14.866000175476074,r,69.292151,1.030176,0.035131129345475125,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.440000534057617,r,69.276107,1.019309,0.03732531605726787,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,15.753000259399414,r,69.322589,1.033238,0.038239036082923866,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.281999588012695,r,69.271553,0.982123,0.03895425007079645,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,15.017000198364258,r,69.278288,0.971376,0.03936370530185228,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,15.557999610900879,r,69.33107,1.030781,0.04041361553735514,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,17.16200065612793,r,69.281583,0.963213,0.043335540130888556,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,13.970999717712402,r,69.327328,1.037286,0.04394963555294191,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,13.77299976348877,r,69.269517,0.973848,0.0447489674646968,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,17.301000595092773,r,69.311439,0.951765,0.04677557641372839,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,17.368999481201172,r,69.310424,0.950716,0.04773602963596117,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.466999053955078,r,69.3116,0.950363,0.048186543133380555,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.73900032043457,r,69.27602,1.035364,0.04827029761933444,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.55299949645996,r,69.311478,0.946558,0.051964618728113435,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.886999130249023,r,69.310395,0.94414,0.05429515733820634,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.74799919128418,r,69.325992,0.946454,0.055246438087636004,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.663999557495117,r,69.341984,1.042581,0.05641894705409715,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.242000579833984,r,69.278083,1.049784,0.05901375871858703,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,15.645000457763672,r,69.354188,0.961774,0.05969872141769616,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451538.5,275.0,16.878000259399414,r,69.297877,1.057577,0.059944478373301906,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451540.5,277.0,17.16699981689453,r,69.330425,1.053873,0.06028819976961118,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,12.616999626159668,r,69.361028,0.968913,0.06152513694556712,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,14.057999610900879,r,69.25525,1.033121,0.06233717009330092,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,15.76099967956543,r,69.252635,0.967591,0.06242977193873773,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,14.097000122070312,r,69.30818,0.935108,0.06323115703246758,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,15.932999610900879,r,69.310049,0.932908,0.06549164434933692,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.610000610351562,r,69.310373,0.931579,0.06683486657787929,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,14.173999786376953,r,69.307573,0.930133,0.0681973703057255,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.243000030517578,r,69.35961,0.951434,0.07048358660205352,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.45199966430664,r,69.308124,0.926906,0.07143093717070693,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451536.5,273.0,15.166000366210938,r,69.30025,0.927056,0.0715889492624245,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.482999801635742,r,69.236417,0.978981,0.07315895683609264,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,17.049999237060547,r,69.265628,1.059233,0.07361414517287869,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2452364.5,1101.0,15.984999656677246,r,69.320265,0.925191,0.07433291238543756,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,14.17199993133545,r,69.307545,0.923638,0.07469193142600404,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2452364.5,1101.0,11.784000396728516,r,69.315766,0.922899,0.07593841377920872,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,15.512999534606934,r,69.369117,1.045215,0.07783277837641894,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.60300064086914,r,69.306622,0.918953,0.07937562605638367,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451540.5,277.0,16.516000747680664,r,69.331622,1.074215,0.07978594815139316,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.402999877929688,r,69.307546,0.917065,0.0812647667733832,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,17.11199951171875,r,69.307742,0.915074,0.08325727805291924,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451540.5,277.0,12.324000358581543,r,69.325278,1.079566,0.08327231083546613,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,15.88700008392334,r,69.375932,0.951228,0.08349324028113189,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451540.5,277.0,16.67099952697754,r,69.269071,1.072733,0.08350392254048719,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,15.788999557495117,r,69.30741,0.912774,0.08555488037307844,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,13.053000450134277,r,69.391648,1.012212,0.08578402642948726,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,15.49899959564209,r,69.237181,1.048989,0.08623907248424,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.69300079345703,r,69.22282,0.97855,0.08644242423822619,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,14.031999588012695,r,69.391753,0.979914,0.08673553327170294,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.341999053955078,r,69.217467,1.009131,0.090150882787211,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2454016.5,2753.0,14.553999900817871,r,69.361296,0.924985,0.09125978955027572,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2453993.5,2730.0,17.117000579833984,r,69.321191,0.908152,0.0912880991037846,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,13.97599983215332,r,69.222876,0.960431,0.09223837143978067,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.195999145507812,r,69.399072,1.008899,0.09268074260727643,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,17.48900032043457,r,69.215157,0.982305,0.09319891957342212,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451541.5,278.0,16.92300033569336,r,69.308175,0.904904,0.09343142500645102,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2454016.5,2753.0,14.883999824523926,r,69.361303,0.921486,0.09409892872356358,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2451540.5,277.0,16.572999954223633,r,69.363731,1.074152,0.09470324866405734,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
2454016.5,2753.0,14.119000434875488,r,69.36129,0.920029,0.09528503412482234,I/327/cmc15,MJD-51263,MJD-51263.0 -> JD
